Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ10,OUT017,2778.5893175257734
FDW45,OUT035,2644.4778427083343
NCK30,OUT049,4034.300306896551
FDU31,OUT018,3327.9525829268296
NCQ17,OUT019,346.8972837209304
FDN01,OUT017,2552.005235185186
FDZ19,OUT049,2778.5893175257734
DRG37,OUT017,2644.4778427083343
FDE32,OUT045,583.8145788617886
FDO34,OUT049,2644.4778427083343
FDM04,OUT019,165.91858165137603
FDZ25,OUT049,2552.005235185186
FDU08,OUT049,1573.0706258064517
NCW30,OUT045,4034.300306896551
NCM18,OUT013,796.6402682539688
FDS22,OUT035,677.1027476190475
NCH18,OUT017,3643.519725984252
FDC23,OUT013,3259.5620849056604
FDY46,OUT013,2893.8398258992806
NCU06,OUT046,3454.0625591549287
FDX57,OUT045,1461.8437959999997
FDX36,OUT027,5329.314724444444
FDL16,OUT045,798.217603539823
FDT16,OUT010,584.7577647727275
FDN16,OUT018,1372.6884907407414
FDC03,OUT046,3391.5912527272717
DRF60,OUT013,4340.218358415841
FDS27,OUT027,5329.314724444444
FDP33,OUT010,584.7577647727275
FDJ36,OUT018,1372.6884907407414
NCR42,OUT013,507.04640366972507
FDV14,OUT017,1284.7897668711655
NCP42,OUT035,2752.9709346534655
FDB50,OUT027,2517.8820884848496
NCC30,OUT027,4117.3177126315795
FDA23,OUT018,1372.6884907407414
FDW16,OUT017,1458.4550080536917
FDQ52,OUT010,584.7577647727275
FDB58,OUT049,2309.200798000001
NCP29,OUT049,1103.1862133333336
NCM05,OUT045,4034.300306896551
FDO25,OUT013,3454.0625591549287
NCM54,OUT046,1987.251048648648
NCL54,OUT046,3259.5620849056604
FDL39,OUT010,425.9355914529916
FDF53,OUT018,3259.5620849056604
NCQ42,OUT035,1987.251048648648
FDF58,OUT013,796.6402682539688
FDZ04,OUT035,1103.1862133333336
FDE26,OUT019,281.4820818181817
FDS60,OUT017,2778.5893175257734
FDV58,OUT017,3130.004904950494
FDM04,OUT045,713.8586545454551
FDE08,OUT035,2644.4778427083343
NCB43,OUT049,2939.348476190474
FDU11,OUT010,281.4820818181817
FDF22,OUT019,584.7577647727275
FDE24,OUT013,2309.200798000001
DRJ49,OUT046,2243.669596721311
NCQ53,OUT035,3945.4325672131154
NCL41,OUT013,507.04640366972507
FDR22,OUT013,1682.2122382352939
FDH04,OUT035,1458.4550080536917
DRH15,OUT045,677.1027476190475
FDY40,OUT049,713.8586545454551
NCI17,OUT035,1879.2570116129032
NCC18,OUT013,3259.5620849056604
FDY28,OUT027,5329.314724444444
FDB45,OUT027,2517.8820884848496
NCL30,OUT018,1752.2524400000002
FDM10,OUT017,3737.2957751824797
FDH22,OUT027,3242.0620715328478
NCZ53,OUT017,3391.5912527272717
NCI18,OUT013,3945.4325672131154
FDH14,OUT027,3242.0620715328478
FDR36,OUT027,1378.2631852760737
FDW01,OUT045,2644.4778427083343
FDK02,OUT027,3242.0620715328478
FDJ02,OUT018,2232.847021848739
FDU55,OUT013,4433.304032653062
NCV18,OUT027,2517.8820884848496
FDH14,OUT018,1752.2524400000002
FDZ37,OUT045,1435.9121343750003
FDX49,OUT049,3454.0625591549287
NCD43,OUT046,1682.2122382352939
FDZ07,OUT013,796.6402682539688
FDK43,OUT035,2243.669596721311
FDR32,OUT018,3327.9525829268296
FDT39,OUT013,2649.1102324324324
NCV54,OUT017,2243.669596721311
FDF38,OUT018,507.04640366972507
FDV60,OUT046,3130.004904950494
FDH44,OUT027,4117.3177126315795
FDS21,OUT046,935.0323883040942
NCL41,OUT045,583.8145788617886
FDM46,OUT017,1458.4550080536917
FDU27,OUT045,713.8586545454551
NCJ54,OUT017,4340.218358415841
DRG51,OUT018,2232.847021848739
NCA29,OUT019,425.9355914529916
FDR47,OUT045,3130.004904950494
NCL19,OUT027,3242.0620715328478
DRG01,OUT049,1103.1862133333336
FDG10,OUT046,935.0323883040942
NCV05,OUT049,2286.4132673684217
NCH18,OUT019,584.7577647727275
FDV14,OUT018,1202.656733333333
DRJ23,OUT035,2939.348476190474
DRJ11,OUT046,3391.5912527272717
FDZ03,OUT017,2939.348476190474
FDI27,OUT010,92.67548155339806
FDJ14,OUT018,1202.656733333333
FDU32,OUT017,2243.669596721311
FDD47,OUT027,4117.3177126315795
DRF36,OUT035,2939.348476190474
FDM21,OUT046,4433.304032653062
FDV10,OUT018,507.04640366972507
FDH60,OUT018,2893.8398258992806
FDX47,OUT010,346.8972837209304
FDT19,OUT019,425.9355914529916
FDO11,OUT045,4034.300306896551
FDH24,OUT027,4117.3177126315795
FDL02,OUT018,1372.6884907407414
FDB02,OUT049,3259.5620849056604
FDA43,OUT046,3391.5912527272717
FDG52,OUT045,798.217603539823
DRC12,OUT013,2893.8398258992806
FDY37,OUT018,1752.2524400000002
NCU18,OUT045,1827.8328454545453
FDU09,OUT035,935.0323883040942
DRJ25,OUT027,1378.2631852760737
DRE12,OUT018,1752.2524400000002
DRL47,OUT017,1987.251048648648
DRK01,OUT046,1573.0706258064517
FDC22,OUT019,482.6995426229507
FDG44,OUT013,796.6402682539688
FDW04,OUT035,1987.251048648648
FDK09,OUT049,3454.0625591549287
NCN43,OUT035,2243.669596721311
FDG04,OUT049,2752.9709346534655
FDH32,OUT010,219.21852093023256
DRI47,OUT017,2644.4778427083343
DRE15,OUT013,1103.1862133333336
FDY11,OUT035,1103.1862133333336
FDO60,OUT049,677.1027476190475
FDQ20,OUT018,507.04640366972507
FDO57,OUT027,4117.3177126315795
FDT14,OUT019,281.4820818181817
FDA57,OUT049,677.1027476190475
DRN35,OUT017,583.8145788617886
FDJ03,OUT046,713.8586545454551
FDX28,OUT017,1461.8437959999997
DRE25,OUT045,1284.7897668711655
FDR09,OUT046,4433.304032653062
FDB23,OUT035,3945.4325672131154
FDO08,OUT045,2286.4132673684217
FDQ23,OUT049,1573.0706258064517
FDW04,OUT013,1987.251048648648
DRK13,OUT010,584.7577647727275
NCL17,OUT027,3242.0620715328478
FDY21,OUT035,3130.004904950494
FDJ38,OUT027,5329.314724444444
FDA37,OUT019,281.4820818181817
FDV43,OUT013,507.04640366972507
FDL36,OUT046,1458.4550080536917
FDD53,OUT045,677.1027476190475
FDZ19,OUT010,425.9355914529916
FDV21,OUT045,1827.8328454545453
NCL54,OUT018,3259.5620849056604
DRI47,OUT027,4117.3177126315795
DRG03,OUT049,2644.4778427083343
FDG21,OUT013,3053.099877777778
FDW03,OUT018,1372.6884907407414
NCI55,OUT046,2243.669596721311
DRC36,OUT019,425.9355914529916
FDH22,OUT017,2142.7435709401707
FDV20,OUT045,1827.8328454545453
NCU41,OUT027,5329.314724444444
FDN46,OUT027,2517.8820884848496
FDK50,OUT045,2649.1102324324324
NCA05,OUT027,4117.3177126315795
DRH01,OUT018,2778.5893175257734
FDT08,OUT018,2232.847021848739
FDM08,OUT018,3327.9525829268296
FDZ07,OUT035,935.0323883040942
FDS22,OUT017,798.217603539823
FDV35,OUT027,4117.3177126315795
FDI28,OUT010,165.91858165137603
FDW58,OUT027,2517.8820884848496
FDT52,OUT045,3643.519725984252
FDY34,OUT046,2649.1102324324324
FDR10,OUT046,2644.4778427083343
FDK57,OUT017,2142.7435709401707
FDR02,OUT027,2517.8820884848496
FDX49,OUT046,3454.0625591549287
FDQ20,OUT046,677.1027476190475
DRK23,OUT045,4433.304032653062
NCW06,OUT046,2939.348476190474
FDR31,OUT017,2286.4132673684217
NCE43,OUT013,2644.4778427083343
DRO59,OUT027,2517.8820884848496
FDN09,OUT049,3945.4325672131154
FDR11,OUT046,2503.501336448598
FDO57,OUT013,2453.7477006993017
NCX18,OUT017,2752.9709346534655
FDB05,OUT018,3327.9525829268296
FDQ08,OUT018,796.6402682539688
NCG43,OUT035,1284.7897668711655
FDJ56,OUT013,1573.0706258064517
FDA13,OUT010,92.67548155339806
FDO56,OUT017,1922.1493817142846
FDB37,OUT018,3327.9525829268296
FDZ02,OUT018,1372.6884907407414
FDQ24,OUT046,4433.304032653062
FDM16,OUT013,1103.1862133333336
FDU35,OUT049,1461.8437959999997
FDT35,OUT035,2453.7477006993017
NCX30,OUT049,3945.4325672131154
FDG04,OUT017,2752.9709346534655
FDI12,OUT035,1435.9121343750003
FDE35,OUT035,935.0323883040942
NCP14,OUT027,2517.8820884848496
NCY53,OUT045,1879.2570116129032
FDP49,OUT017,935.0323883040942
FDQ04,OUT017,677.1027476190475
FDM39,OUT035,2778.5893175257734
FDO58,OUT019,346.8972837209304
FDC56,OUT017,2142.7435709401707
NCQ54,OUT046,3053.099877777778
FDV10,OUT027,1378.2631852760737
NCK17,OUT046,677.1027476190475
NCF55,OUT027,1378.2631852760737
FDV33,OUT013,4034.300306896551
NCH29,OUT019,219.21852093023256
FDA37,OUT027,3242.0620715328478
FDH46,OUT018,1372.6884907407414
FDS25,OUT035,1879.2570116129032
FDH04,OUT027,2517.8820884848496
FDX52,OUT046,2939.348476190474
NCD42,OUT017,583.8145788617886
FDW47,OUT017,1987.251048648648
FDL25,OUT027,2517.8820884848496
NCJ06,OUT010,281.4820818181817
FDY09,OUT013,2778.5893175257734
FDS40,OUT046,583.8145788617886
FDH41,OUT017,3737.2957751824797
FDG38,OUT035,1435.9121343750003
FDU03,OUT027,5329.314724444444
FDV20,OUT046,1987.251048648648
DRB13,OUT045,2752.9709346534655
NCQ30,OUT013,2243.669596721311
NCH06,OUT013,3454.0625591549287
FDU50,OUT018,1752.2524400000002
NCO42,OUT019,346.8972837209304
FDW09,OUT018,1202.656733333333
FDH04,OUT013,1458.4550080536917
FDC21,OUT045,1879.2570116129032
FDL21,OUT049,677.1027476190475
FDM46,OUT010,219.21852093023256
FDT22,OUT019,165.91858165137603
FDB28,OUT035,3391.5912527272717
FDI12,OUT018,1202.656733333333
FDA28,OUT045,1827.8328454545453
FDF59,OUT013,1987.251048648648
FDM45,OUT027,3242.0620715328478
FDQ56,OUT017,1435.9121343750003
FDR46,OUT049,2644.4778427083343
FDT01,OUT013,3454.0625591549287
FDD16,OUT027,1378.2631852760737
NCU30,OUT010,346.8972837209304
FDM40,OUT010,346.8972837209304
FDI56,OUT035,1458.4550080536917
NCS30,OUT013,2142.7435709401707
FDU08,OUT017,1573.0706258064517
FDX51,OUT027,5329.314724444444
FDA43,OUT045,3391.5912527272717
FDX59,OUT010,92.67548155339806
FDC37,OUT018,1372.6884907407414
FDP58,OUT013,3454.0625591549287
NCY42,OUT035,2309.200798000001
FDF21,OUT018,2893.8398258992806
FDU10,OUT027,1378.2631852760737
DRL47,OUT018,1752.2524400000002
FDA58,OUT018,3327.9525829268296
FDJ22,OUT049,2939.348476190474
FDK50,OUT046,2649.1102324324324
FDO38,OUT035,1284.7897668711655
DRF60,OUT035,4340.218358415841
NCZ42,OUT019,584.7577647727275
FDD35,OUT049,2243.669596721311
FDL25,OUT045,1435.9121343750003
FDJ16,OUT013,796.6402682539688
DRK59,OUT049,3454.0625591549287
FDI50,OUT046,3945.4325672131154
NCB19,OUT045,1435.9121343750003
DRI37,OUT035,935.0323883040942
FDA14,OUT027,4117.3177126315795
FDC08,OUT018,3327.9525829268296
FDS45,OUT046,1682.2122382352939
FDI21,OUT049,1103.1862133333336
DRJ47,OUT035,2778.5893175257734
DRE37,OUT027,5329.314724444444
FDT55,OUT018,2232.847021848739
NCG42,OUT027,3242.0620715328478
FDA31,OUT049,2778.5893175257734
NCW42,OUT046,4340.218358415841
FDF50,OUT017,3391.5912527272717
FDK56,OUT049,3391.5912527272717
FDX10,OUT035,583.8145788617886
NCK07,OUT027,4117.3177126315795
FDZ49,OUT017,3737.2957751824797
FDR33,OUT013,1649.2997859999991
FDO44,OUT018,1372.6884907407414
FDA20,OUT046,3391.5912527272717
NCL30,OUT045,1827.8328454545453
FDI05,OUT019,165.91858165137603
FDQ12,OUT018,3327.9525829268296
FDH47,OUT017,1879.2570116129032
FDH34,OUT018,2893.8398258992806
FDF29,OUT046,2243.669596721311
FDG40,OUT018,507.04640366972507
NCE18,OUT017,4034.300306896551
FDP21,OUT010,482.6995426229507
FDY50,OUT013,1435.9121343750003
FDB36,OUT049,2243.669596721311
NCZ29,OUT049,1987.251048648648
FDU20,OUT018,1752.2524400000002
FDO56,OUT013,1922.1493817142846
FDW31,OUT049,3130.004904950494
DRH59,OUT013,1103.1862133333336
NCB30,OUT017,3130.004904950494
FDK43,OUT027,3242.0620715328478
FDW43,OUT045,3643.519725984252
NCL19,OUT017,2309.200798000001
FDJ27,OUT046,1879.2570116129032
FDC45,OUT046,3053.099877777778
FDY40,OUT035,713.8586545454551
NCM41,OUT035,1284.7897668711655
NCK18,OUT019,425.9355914529916
FDP37,OUT049,2142.7435709401707
FDA27,OUT027,6280.890879999996
NCX30,OUT035,3945.4325672131154
FDR09,OUT017,4433.304032653062
FDG08,OUT027,4117.3177126315795
NCU30,OUT013,2286.4132673684217
FDB16,OUT017,1435.9121343750003
FDM16,OUT017,1103.1862133333336
FDC48,OUT013,1458.4550080536917
NCF18,OUT046,2939.348476190474
FDU46,OUT018,1202.656733333333
FDH41,OUT018,3327.9525829268296
NCN42,OUT010,346.8972837209304
FDU49,OUT046,1284.7897668711655
FDB20,OUT027,2517.8820884848496
FDG50,OUT019,219.21852093023256
FDW20,OUT045,1827.8328454545453
NCO55,OUT049,1879.2570116129032
FDX48,OUT046,2644.4778427083343
FDU48,OUT046,1987.251048648648
FDR48,OUT019,346.8972837209304
FDK27,OUT013,2243.669596721311
FDT35,OUT013,2453.7477006993017
FDN12,OUT049,1461.8437959999997
NCE31,OUT019,92.67548155339806
FDL21,OUT017,677.1027476190475
FDV56,OUT017,1682.2122382352939
FDR16,OUT017,3737.2957751824797
NCP41,OUT049,1682.2122382352939
FDJ27,OUT013,1879.2570116129032
FDA07,OUT017,2243.669596721311
FDK55,OUT049,1458.4550080536917
FDM33,OUT049,3454.0625591549287
FDY46,OUT046,2939.348476190474
FDD36,OUT046,1922.1493817142846
FDB12,OUT027,2517.8820884848496
FDF28,OUT019,281.4820818181817
NCE07,OUT019,281.4820818181817
FDW50,OUT027,4117.3177126315795
NCW18,OUT017,4340.218358415841
NCJ17,OUT019,219.21852093023256
DRZ24,OUT010,281.4820818181817
FDS07,OUT035,1922.1493817142846
NCW05,OUT010,281.4820818181817
FDZ22,OUT018,1202.656733333333
FDK02,OUT046,1922.1493817142846
FDZ45,OUT027,5329.314724444444
FDL25,OUT046,1435.9121343750003
FDS08,OUT045,2778.5893175257734
NCZ42,OUT027,6280.890879999996
FDX57,OUT035,1879.2570116129032
FDF21,OUT046,3391.5912527272717
FDJ56,OUT018,1372.6884907407414
FDX10,OUT013,507.04640366972507
DRG48,OUT035,2649.1102324324324
DRN37,OUT046,2503.501336448598
NCY41,OUT018,507.04640366972507
FDN28,OUT045,1682.2122382352939
FDE34,OUT045,3384.1080642424226
FDR10,OUT045,2644.4778427083343
FDC32,OUT017,1458.4550080536917
DRG13,OUT046,2644.4778427083343
FDP59,OUT049,1879.2570116129032
NCT53,OUT010,425.9355914529916
FDL57,OUT027,6280.890879999996
FDN32,OUT010,482.6995426229507
FDK09,OUT018,3327.9525829268296
FDA52,OUT010,425.9355914529916
FDC57,OUT049,2939.348476190474
FDI09,OUT035,3737.2957751824797
NCB07,OUT046,3130.004904950494
FDP26,OUT035,1461.8437959999997
FDP40,OUT027,3242.0620715328478
FDL15,OUT013,2644.4778427083343
FDV07,OUT046,1649.2997859999991
FDS03,OUT017,1103.1862133333336
FDE50,OUT049,2752.9709346534655
FDQ15,OUT017,1284.7897668711655
FDQ33,OUT010,346.8972837209304
FDT22,OUT013,796.6402682539688
DRO35,OUT035,1922.1493817142846
FDJ41,OUT049,4433.304032653062
FDQ27,OUT035,1879.2570116129032
FDC26,OUT017,1922.1493817142846
NCF43,OUT027,3242.0620715328478
NCR50,OUT035,2453.7477006993017
FDE39,OUT018,1752.2524400000002
FDN49,OUT027,1378.2631852760737
DRG11,OUT035,1649.2997859999991
NCA18,OUT049,1922.1493817142846
FDM36,OUT018,2778.5893175257734
FDW32,OUT017,1458.4550080536917
NCQ18,OUT010,219.21852093023256
FDX14,OUT027,1378.2631852760737
FDD46,OUT017,2503.501336448598
FDI34,OUT019,584.7577647727275
NCJ17,OUT035,1458.4550080536917
FDB52,OUT035,4433.304032653062
FDV55,OUT018,2232.847021848739
FDC57,OUT046,2939.348476190474
FDB29,OUT046,1922.1493817142846
NCO43,OUT035,1879.2570116129032
FDG44,OUT045,935.0323883040942
FDJ34,OUT045,1827.8328454545453
FDH40,OUT049,1458.4550080536917
NCD07,OUT027,3242.0620715328478
FDB41,OUT017,798.217603539823
FDH47,OUT018,1372.6884907407414
DRK37,OUT035,3391.5912527272717
FDM25,OUT019,425.9355914529916
NCX06,OUT045,2752.9709346534655
NCS05,OUT017,2243.669596721311
FDS39,OUT045,1827.8328454545453
FDC47,OUT027,6280.890879999996
FDG20,OUT013,2778.5893175257734
DRL23,OUT017,1649.2997859999991
FDY33,OUT013,3053.099877777778
NCH18,OUT045,3643.519725984252
FDX47,OUT035,2286.4132673684217
NCB06,OUT045,2644.4778427083343
FDP36,OUT049,713.8586545454551
FDW44,OUT018,2778.5893175257734
NCU41,OUT018,2893.8398258992806
NCS17,OUT046,1879.2570116129032
FDD46,OUT035,2503.501336448598
FDE45,OUT017,3259.5620849056604
FDI09,OUT017,3737.2957751824797
NCJ54,OUT010,584.7577647727275
NCA29,OUT018,3259.5620849056604
NCN41,OUT027,3242.0620715328478
FDY34,OUT035,2649.1102324324324
NCG55,OUT035,1922.1493817142846
DRM49,OUT046,677.1027476190475
NCB42,OUT049,1922.1493817142846
FDE58,OUT045,1827.8328454545453
DRJ25,OUT013,713.8586545454551
FDS47,OUT010,219.21852093023256
FDY21,OUT049,3130.004904950494
NCI54,OUT013,1682.2122382352939
FDO24,OUT017,2503.501336448598
FDY43,OUT035,3053.099877777778
FDF35,OUT018,1372.6884907407414
NCP29,OUT019,165.91858165137603
FDN28,OUT027,2517.8820884848496
FDJ50,OUT018,713.8586545454551
FDQ14,OUT027,4117.3177126315795
FDC37,OUT035,1649.2997859999991
FDN08,OUT046,2142.7435709401707
FDD04,OUT035,2309.200798000001
FDW34,OUT018,3327.9525829268296
FDP04,OUT017,1103.1862133333336
NCG07,OUT017,2939.348476190474
NCN14,OUT018,3384.1080642424226
FDJ16,OUT045,935.0323883040942
NCM42,OUT045,1682.2122382352939
NCF19,OUT046,713.8586545454551
FDY21,OUT018,2893.8398258992806
FDY19,OUT035,1922.1493817142846
FDV09,OUT045,2644.4778427083343
FDA28,OUT013,1987.251048648648
FDC38,OUT018,1752.2524400000002
FDL28,OUT045,3737.2957751824797
NCH43,OUT049,3454.0625591549287
NCN53,OUT045,583.8145788617886
NCW05,OUT017,1879.2570116129032
NCO30,OUT018,2752.9709346534655
FDT04,OUT019,92.67548155339806
FDB27,OUT018,2893.8398258992806
NCK07,OUT013,2286.4132673684217
NCA53,OUT013,713.8586545454551
FDB33,OUT018,2232.847021848739
FDU37,OUT017,1435.9121343750003
FDR13,OUT035,1922.1493817142846
FDE45,OUT049,2778.5893175257734
FDV37,OUT017,3130.004904950494
FDX44,OUT019,219.21852093023256
NCL06,OUT017,4034.300306896551
FDJ28,OUT045,2939.348476190474
FDX55,OUT049,4340.218358415841
NCK17,OUT018,507.04640366972507
FDH52,OUT035,935.0323883040942
FDN13,OUT027,2517.8820884848496
FDK44,OUT018,2552.005235185186
FDU16,OUT046,1284.7897668711655
FDZ07,OUT017,935.0323883040942
NCN06,OUT027,4117.3177126315795
FDH02,OUT010,219.21852093023256
NCW18,OUT045,4340.218358415841
FDH57,OUT013,2243.669596721311
FDV35,OUT045,2453.7477006993017
NCU29,OUT013,2649.1102324324324
NCP02,OUT046,935.0323883040942
FDN44,OUT013,2644.4778427083343
FDX03,OUT018,507.04640366972507
FDR11,OUT010,346.8972837209304
FDA36,OUT046,2752.9709346534655
FDP58,OUT027,5329.314724444444
FDH31,OUT045,1461.8437959999997
FDH34,OUT035,3391.5912527272717
FDS13,OUT035,4433.304032653062
FDT01,OUT018,3327.9525829268296
FDY09,OUT049,3259.5620849056604
FDV33,OUT027,6280.890879999996
NCW29,OUT010,281.4820818181817
NCN17,OUT045,1879.2570116129032
FDX01,OUT046,1922.1493817142846
FDL03,OUT049,3130.004904950494
DRL59,OUT049,796.6402682539688
DRM11,OUT027,6280.890879999996
FDA43,OUT049,3391.5912527272717
FDZ56,OUT010,425.9355914529916
FDI44,OUT018,1202.656733333333
FDB50,OUT013,1458.4550080536917
FDU15,OUT019,92.67548155339806
NCJ19,OUT019,165.91858165137603
FDD48,OUT013,1922.1493817142846
NCW42,OUT035,4340.218358415841
FDL24,OUT017,3259.5620849056604
NCB30,OUT013,2893.8398258992806
FDK25,OUT013,2503.501336448598
FDW28,OUT049,3130.004904950494
FDD47,OUT017,2778.5893175257734
FDK16,OUT019,219.21852093023256
FDW37,OUT046,1284.7897668711655
FDA48,OUT035,3737.2957751824797
FDA14,OUT017,3053.099877777778
FDV15,OUT013,1573.0706258064517
FDN22,OUT049,4034.300306896551
NCD55,OUT045,677.1027476190475
FDY43,OUT013,3053.099877777778
NCU05,OUT017,1284.7897668711655
FDF10,OUT035,3053.099877777778
FDR39,OUT018,3384.1080642424226
FDG40,OUT013,507.04640366972507
FDZ28,OUT019,281.4820818181817
FDE02,OUT045,1435.9121343750003
FDU60,OUT049,2453.7477006993017
FDM21,OUT013,4433.304032653062
FDV52,OUT019,281.4820818181817
NCW06,OUT013,2893.8398258992806
FDX36,OUT035,3737.2957751824797
FDT35,OUT027,4117.3177126315795
NCL19,OUT010,281.4820818181817
NCD31,OUT046,2644.4778427083343
FDE53,OUT019,281.4820818181817
FDW58,OUT019,219.21852093023256
DRF48,OUT046,3391.5912527272717
FDW57,OUT035,2552.005235185186
DRH13,OUT017,1649.2997859999991
FDT33,OUT013,2286.4132673684217
DRK47,OUT027,6280.890879999996
FDY22,OUT010,281.4820818181817
FDC35,OUT019,584.7577647727275
FDO03,OUT013,3945.4325672131154
FDF24,OUT045,1284.7897668711655
FDF56,OUT018,2778.5893175257734
FDD28,OUT013,796.6402682539688
FDG53,OUT027,3242.0620715328478
FDO27,OUT019,219.21852093023256
NCF54,OUT018,2778.5893175257734
FDC20,OUT027,1378.2631852760737
FDU10,OUT046,677.1027476190475
DRA24,OUT018,2232.847021848739
FDA02,OUT010,346.8972837209304
FDG10,OUT017,935.0323883040942
FDW39,OUT010,425.9355914529916
FDP04,OUT019,165.91858165137603
NCM55,OUT013,3384.1080642424226
FDG47,OUT045,4433.304032653062
NCU41,OUT017,2939.348476190474
NCK31,OUT017,713.8586545454551
FDZ46,OUT045,1649.2997859999991
FDU13,OUT027,4117.3177126315795
NCF19,OUT045,713.8586545454551
NCJ43,OUT013,2552.005235185186
NCJ05,OUT045,2453.7477006993017
FDS04,OUT027,3242.0620715328478
FDX28,OUT010,219.21852093023256
FDB41,OUT027,1378.2631852760737
FDG53,OUT046,2309.200798000001
FDL15,OUT010,346.8972837209304
FDQ08,OUT049,796.6402682539688
DRN36,OUT013,1573.0706258064517
FDI46,OUT013,4433.304032653062
FDG16,OUT027,5329.314724444444
FDV32,OUT013,796.6402682539688
FDF44,OUT010,281.4820818181817
FDK04,OUT018,796.6402682539688
NCA41,OUT013,2893.8398258992806
FDD51,OUT017,677.1027476190475
NCZ53,OUT045,3391.5912527272717
FDP01,OUT027,4117.3177126315795
FDY25,OUT049,3384.1080642424226
FDB17,OUT018,2778.5893175257734
NCV54,OUT018,1752.2524400000002
FDJ32,OUT017,1103.1862133333336
FDA37,OUT049,1987.251048648648
FDG35,OUT035,2552.005235185186
NCM05,OUT018,3327.9525829268296
FDG45,OUT046,3454.0625591549287
FDH28,OUT013,507.04640366972507
NCE18,OUT049,4034.300306896551
FDH38,OUT045,1827.8328454545453
FDR56,OUT013,2893.8398258992806
FDH17,OUT027,2517.8820884848496
FDD39,OUT049,3454.0625591549287
FDB41,OUT049,798.217603539823
NCR53,OUT046,3454.0625591549287
FDX46,OUT017,935.0323883040942
FDV28,OUT049,583.8145788617886
FDA08,OUT018,2232.847021848739
FDH45,OUT017,677.1027476190475
NCS38,OUT010,281.4820818181817
FDD40,OUT010,482.6995426229507
DRM59,OUT035,2649.1102324324324
NCJ43,OUT018,3259.5620849056604
NCN29,OUT013,713.8586545454551
NCC19,OUT045,3391.5912527272717
FDR56,OUT035,3130.004904950494
FDZ43,OUT049,4340.218358415841
FDJ32,OUT010,165.91858165137603
DRH03,OUT017,1284.7897668711655
NCZ54,OUT035,3053.099877777778
FDE26,OUT017,2503.501336448598
FDS03,OUT045,1103.1862133333336
DRZ24,OUT019,281.4820818181817
FDO48,OUT027,5329.314724444444
FDW39,OUT049,2552.005235185186
NCK05,OUT049,796.6402682539688
NCK30,OUT017,4034.300306896551
FDT27,OUT018,3327.9525829268296
FDS08,OUT019,425.9355914529916
NCJ19,OUT049,796.6402682539688
FDC58,OUT045,677.1027476190475
DRE37,OUT013,2893.8398258992806
FDW02,OUT035,2243.669596721311
FDJ02,OUT010,346.8972837209304
FDX09,OUT045,2778.5893175257734
FDT31,OUT010,482.6995426229507
FDI24,OUT049,2778.5893175257734
FDY09,OUT045,3259.5620849056604
FDV28,OUT045,583.8145788617886
DRM47,OUT049,3391.5912527272717
FDT52,OUT019,584.7577647727275
FDI48,OUT018,796.6402682539688
FDY55,OUT017,4433.304032653062
FDU48,OUT013,1987.251048648648
FDN25,OUT045,935.0323883040942
FDP20,OUT049,1987.251048648648
FDJ15,OUT013,3384.1080642424226
FDD04,OUT018,1752.2524400000002
FDY58,OUT045,3643.519725984252
FDR37,OUT018,3384.1080642424226
FDF44,OUT013,1987.251048648648
FDD32,OUT045,1284.7897668711655
FDR57,OUT017,2649.1102324324324
DRG39,OUT027,1378.2631852760737
FDX15,OUT017,3053.099877777778
DRN37,OUT045,2503.501336448598
FDW40,OUT027,3242.0620715328478
FDB32,OUT049,1458.4550080536917
FDM40,OUT018,1752.2524400000002
FDE39,OUT027,3242.0620715328478
DRH49,OUT017,1284.7897668711655
FDT46,OUT049,713.8586545454551
NCF06,OUT035,4034.300306896551
FDP07,OUT017,3130.004904950494
FDC04,OUT013,3643.519725984252
FDZ32,OUT017,1682.2122382352939
FDD50,OUT045,2453.7477006993017
FDU56,OUT017,3384.1080642424226
FDV34,OUT017,1103.1862133333336
NCY41,OUT013,507.04640366972507
NCK18,OUT046,2649.1102324324324
DRH25,OUT049,796.6402682539688
FDT57,OUT046,3945.4325672131154
FDV56,OUT018,1372.6884907407414
FDV12,OUT045,1879.2570116129032
FDN52,OUT017,1435.9121343750003
FDX38,OUT035,713.8586545454551
FDE47,OUT018,1752.2524400000002
NCO07,OUT013,3643.519725984252
FDV09,OUT027,4117.3177126315795
FDZ23,OUT019,482.6995426229507
DRH51,OUT018,1202.656733333333
NCY54,OUT045,2778.5893175257734
DRG49,OUT013,3454.0625591549287
NCC19,OUT049,3391.5912527272717
NCV53,OUT045,3945.4325672131154
FDZ47,OUT019,219.21852093023256
NCO26,OUT018,1752.2524400000002
NCP02,OUT045,935.0323883040942
NCW30,OUT018,3327.9525829268296
NCN55,OUT046,4340.218358415841
FDB20,OUT010,165.91858165137603
DRL11,OUT013,2286.4132673684217
DRD60,OUT045,3384.1080642424226
FDW14,OUT010,219.21852093023256
FDL27,OUT010,165.91858165137603
FDU09,OUT018,796.6402682539688
DRH36,OUT027,1378.2631852760737
FDP34,OUT027,4117.3177126315795
FDE04,OUT017,2552.005235185186
FDZ57,OUT027,3242.0620715328478
FDF02,OUT010,219.21852093023256
FDG28,OUT045,4340.218358415841
NCI31,OUT046,583.8145788617886
FDT43,OUT013,713.8586545454551
FDU20,OUT046,2243.669596721311
FDD53,OUT013,507.04640366972507
